page	query	recent_clicks	prior_clicks	click_delta	recent_impressions	prior_impressions	impression_delta	recent_ctr	prior_ctr	recent_position	prior_position
https://gainframe.app/blog/recomp-ai-vs-gainframe/	recomp ai	0	0	0	7	12	-5	0.0	0.0	4.142857142857142	4.833333333333334
https://gainframe.app/blog/renpho-scale-review/	renpho measurements	0	0	0	9	2	7	0.0	0.0	14.666666666666666	20.5
https://gainframe.app/blog/renpho-scale-review/	renpho scale comparison	0	0	0	8	1	7	0.0	0.0	34.75	32.0
https://gainframe.app/blog/resistance-training-guidelines/	acsm resistance training beginner 2-3 days per week 8-12 repetitions official	0	0	0	4	8	-4	0.0	0.0	7.5	6.625
https://gainframe.app/blog/resistance-training-guidelines/	acsm resistance training guidelines 2-3 days per week 8-12 repetitions official	0	0	0	8	9	-1	0.0	0.0	8.5	6.222222222222222
https://gainframe.app/blog/shoulder-to-waist-ratio/	"""shoulder-to-waist ratio"" ""1.6"" ""archives of sexual behavior"""	0	0	0	0	10	-10	0.0	0.0		4.7
https://gainframe.app/blog/shoulder-to-waist-ratio/	1.4 shoulder to waist ratio	0	0	0	8	0	8	0.0	0.0	8.25	
https://gainframe.app/blog/shoulder-to-waist-ratio/	1.5 shoulder to waist ratio	0	0	0	10	0	10	0.0	0.0	4.7	
https://gainframe.app/blog/shoulder-to-waist-ratio/	1.6 shoulder to waist ratio	0	0	0	32	0	32	0.0	0.0	10.53125	
https://gainframe.app/blog/shoulder-to-waist-ratio/	1.6 waist to shoulder ratio	0	0	0	8	0	8	0.0	0.0	9.875	
https://gainframe.app/blog/shoulder-to-waist-ratio/	1.7 shoulder to waist ratio	0	0	0	13	0	13	0.0	0.0	8.384615384615385	
https://gainframe.app/blog/shoulder-to-waist-ratio/	1.8 shoulder to waist ratio	0	0	0	12	2	10	0.0	0.0	6.166666666666667	6.5
https://gainframe.app/blog/shoulder-to-waist-ratio/	average shoulder to waist ratio	0	0	0	13	0	13	0.0	0.0	6.769230769230769	
https://gainframe.app/blog/shoulder-to-waist-ratio/	average shoulder to waist ratio men	0	0	0	12	0	12	0.0	0.0	6.583333333333333	
https://gainframe.app/blog/shoulder-to-waist-ratio/	golden ratio shoulder to waist	0	0	0	9	0	9	0.0	0.0	8.11111111111111	
https://gainframe.app/blog/shoulder-to-waist-ratio/	good shoulder to waist ratio	0	0	0	9	0	9	0.0	0.0	10.88888888888889	
https://gainframe.app/blog/shoulder-to-waist-ratio/	how to calculate shoulder to waist ratio	0	0	0	21	0	21	0.0	0.0	8.047619047619047	
https://gainframe.app/blog/shoulder-to-waist-ratio/	how to measure shoulder to waist ratio	0	0	0	43	0	43	0.0	0.0	7.930232558139535	
https://gainframe.app/blog/shoulder-to-waist-ratio/	ideal shoulder to waist ratio	0	0	0	25	0	25	0.0	0.0	9.84	
https://gainframe.app/blog/shoulder-to-waist-ratio/	ideal shoulder to waist ratio male	1	0	1	18	0	18	0.05555555555555555	0.0	9.333333333333334	
https://gainframe.app/blog/shoulder-to-waist-ratio/	ideal shoulder to waist ratio men	0	0	0	11	0	11	0.0	0.0	8.272727272727273	
https://gainframe.app/blog/shoulder-to-waist-ratio/	shoulder circumference	0	0	0	32	1	31	0.0	0.0	9.28125	8.0
https://gainframe.app/blog/shoulder-to-waist-ratio/	shoulder hip ratio	0	0	0	9	0	9	0.0	0.0	11.555555555555555	
https://gainframe.app/blog/shoulder-to-waist-ratio/	shoulder to hip ratio	0	0	0	13	0	13	0.0	0.0	12.23076923076923	
https://gainframe.app/blog/shoulder-to-waist-ratio/	shoulder to waist ratio	0	0	0	266	0	266	0.0	0.0	8.789473684210527	
https://gainframe.app/blog/shoulder-to-waist-ratio/	shoulder to waist ratio men	0	0	0	12	0	12	0.0	0.0	8.666666666666668	
https://gainframe.app/blog/shoulder-to-waist-ratio/	shoulder waist ratio	0	0	0	23	0	23	0.0	0.0	9.956521739130435	
https://gainframe.app/blog/shoulder-to-waist-ratio/	shoulder width to waist ratio	0	0	0	8	0	8	0.0	0.0	8.375	
https://gainframe.app/blog/shoulder-to-waist-ratio/	shoulder-to-waist ratio	0	0	0	12	0	12	0.0	0.0	8.0	
https://gainframe.app/blog/shoulder-to-waist-ratio/	shoulders to waist ratio	0	0	0	8	0	8	0.0	0.0	8.0	
https://gainframe.app/blog/shoulder-to-waist-ratio/	v taper ratio	0	0	0	8	0	8	0.0	0.0	8.125	
https://gainframe.app/blog/shoulder-to-waist-ratio/	waist to shoulder ratio	0	0	0	52	0	52	0.0	0.0	9.057692307692308	
https://gainframe.app/blog/shoulder-to-waist-ratio/	waist to shoulder ratio men	0	0	0	10	0	10	0.0	0.0	11.0	
https://gainframe.app/blog/shoulder-to-waist-ratio/	what is the best shoulder to waist ratio	0	0	0	9	0	9	0.0	0.0	7.444444444444445	
https://gainframe.app/blog/shoulder-to-waist-ratio/	what is the ideal shoulder width to waist ratio	0	0	0	18	0	18	0.0	0.0	11.944444444444445	
https://gainframe.app/blog/skeletal-muscle-mass-percentage/	skeletal muscle mass	0	0	0	21	13	8	0.0	0.0	41.95238095238095	39.38461538461539
https://gainframe.app/blog/skinny-fat-to-muscular/	skinny fat body recomposition	0	0	0	11	5	6	0.0	0.0	9.181818181818182	11.0
https://gainframe.app/blog/skinny-fat-to-muscular/	skinny fat recomp	0	0	0	18	9	9	0.0	0.0	8.777777777777779	9.222222222222221
https://gainframe.app/blog/skinny-fat-to-muscular/	skinny fat to muscular	0	0	0	14	6	8	0.0	0.0	8.571428571428571	11.333333333333334
https://gainframe.app/blog/skinny-fat-women/	skinny fat female	0	0	0	1	13	-12	0.0	0.0	1.0	8.076923076923077
https://gainframe.app/blog/skinny-fat-women/	skinny fat girls	0	0	0	0	9	-9	0.0	0.0		10.333333333333334
https://gainframe.app/blog/skinny-fat-women/	skinny fat woman	0	0	0	5	82	-77	0.0	0.0	6.2	7.780487804878049
https://gainframe.app/blog/skinny-fat-women/	skinny fat women	0	0	0	6	23	-17	0.0	0.0	6.333333333333333	8.869565217391305
https://gainframe.app/blog/skinny-fat-women/	what is skinny fat female	0	0	0	0	8	-8	0.0	0.0		9.25
https://gainframe.app/blog/spren-app-review/	spren	0	0	0	13	18	-5	0.0	0.0	10.538461538461538	8.944444444444445
https://gainframe.app/blog/spren-app-review/	spren app	2	0	2	27	20	7	0.07407407407407407	0.0	5.444444444444445	5.3
https://gainframe.app/blog/spren-app-review/	what is spren	0	0	0	10	9	1	0.0	0.0	10.9	9.444444444444445
https://gainframe.app/blog/trackbod-vs-gainframe/	(gainframe app what is it) (site:x.com or site:gainframe.app)	0	0	0	0	11	-11	0.0	0.0		6.909090909090909
https://gainframe.app/blog/trackbod-vs-gainframe/	(gainframe.app) (site:x.com or site:gainframe.app)	0	0	0	0	10	-10	0.0	0.0		7.4
https://gainframe.app/blog/trackbod-vs-gainframe/	trackbod	0	0	0	2	16	-14	0.0	0.0	8.5	7.625
https://gainframe.app/blog/visceral-fat-app/	visceral fat analyzer	0	0	0	12	2	10	0.0	0.0	64.58333333333334	63.5
https://gainframe.app/blog/visceral-fat-test/	dexa scan visceral fat	0	0	0	5	8	-3	0.0	0.0	94.4	56.125
https://gainframe.app/blog/visceral-fat-test/	how to measure visceral fat	0	0	0	1	8	-7	0.0	0.0	42.0	26.125
https://gainframe.app/blog/visceral-fat-test/	how to measure your visceral fat	0	0	0	11	2	9	0.0	0.0	43.36363636363637	40.5
https://gainframe.app/blog/visceral-fat-test/	visceral fat analyzer	0	0	0	16	2	14	0.0	0.0	33.6875	36.0
https://gainframe.app/blog/visceral-fat-test/	visceral fat dexa scan	0	0	0	8	6	2	0.0	0.0	89.375	66.0
https://gainframe.app/blog/visceral-fat-test/	visceral fat scale	0	0	0	9	13	-4	0.0	0.0	35.111111111111114	35.15384615384615
https://gainframe.app/blog/visceral-fat-test/	visceral fat scan	0	0	0	11	7	4	0.0	0.0	52.18181818181818	50.142857142857146
https://gainframe.app/blog/waist-to-height-ratio/	waist and height	0	0	0	12	0	12	0.0	0.0	36.333333333333336	
https://gainframe.app/blog/waist-to-height-ratio/	waist to height ratio	0	0	0	11	0	11	0.0	0.0	35.09090909090909	
https://gainframe.app/blog/waist-to-height-ratio/	waist to height ratio chart	0	0	0	16	0	16	0.0	0.0	10.125	
https://gainframe.app/blog/waist-to-height-ratio/	waist-to-height ratio chart	0	0	0	21	0	21	0.0	0.0	16.333333333333336	
https://gainframe.app/blog/why-do-abs-only-show-when-flexing/	abs only show when flexing	0	1	-1	0	8	-8	0.0	0.125		4.875
https://gainframe.app/blog/why-do-i-have-skinny-arms/	why are my arms so skinny compared to the rest of my body	0	0	0	0	14	-14	0.0	0.0		4.214285714285714
https://gainframe.app/blog/why-do-i-look-fat-in-pictures/	body dysmorphia why do i look fat in pictures but not in the mirror	1	0	1	1	18	-17	1.0	0.0	4.0	5.388888888888889
https://gainframe.app/blog/why-do-i-look-fat-in-pictures/	why do i look bigger in pictures than the mirror	0	0	0	0	8	-8	0.0	0.0		7.375
https://gainframe.app/blog/why-do-i-look-fat-in-pictures/	why does my face look fat in pictures but not in the mirror	0	0	0	0	9	-9	0.0	0.0		8.0
https://gainframe.app/blog/why-do-i-look-leaner-in-the-morning/	why am i skinnier in the morning	0	0	0	0	8	-8	0.0	0.0		9.125
https://gainframe.app/blog/why-do-i-look-leaner-in-the-morning/	why are you skinnier in the morning	0	0	0	0	11	-11	0.0	0.0		7.636363636363637
https://gainframe.app/blog/why-do-i-look-leaner-in-the-morning/	why do i look leaner in the morning	0	0	0	0	9	-9	0.0	0.0		7.555555555555555
https://gainframe.app/blog/why-do-i-look-leaner-in-the-morning/	why do i look skinnier in the morning	0	0	0	0	17	-17	0.0	0.0		7.294117647058823
https://gainframe.app/blog/why-do-i-look-smaller-in-photos/	why do i look fat in pictures but not in the mirror	0	0	0	20	0	20	0.0	0.0	7.15	
https://gainframe.app/blog/why-do-i-look-smaller-in-photos/	why do i look skinnier in the mirror than on camera	0	0	0	30	9	21	0.0	0.0	5.3	7.555555555555555
https://gainframe.app/blog/why-do-i-look-smaller-in-photos/	why do i look skinnier on camera than in the mirror	0	0	0	15	13	2	0.0	0.0	4.4	6.923076923076923
https://gainframe.app/blog/why-do-i-look-smaller-in-photos/	why do i look skinny in the mirror but fat on camera	0	0	0	8	0	8	0.0	0.0	6.125	
https://gainframe.app/blog/why-do-i-look-smaller-in-photos/	why do i look smaller in pictures	0	0	0	11	2	9	0.0	0.0	5.909090909090909	6.5
https://gainframe.app/blog/why-do-i-look-smaller-in-photos/	why do i look thinner in the mirror than on camera	0	0	0	7	9	-2	0.0	0.0	3.857142857142857	5.444444444444445
https://gainframe.app/blog/why-do-i-look-smaller-in-photos/	why do my muscles look smaller on camera	0	0	0	10	6	4	0.0	0.0	6.2	6.0
https://gainframe.app/blog/why-do-i-look-smaller-in-photos/	why does my face look fat in pictures but not in the mirror	0	0	0	10	0	10	0.0	0.0	9.6	
https://gainframe.app/blog/why-do-i-weigh-more-than-i-look/	i weigh more than i look	0	0	0	0	15	-15	0.0	0.0		5.066666666666666
https://gainframe.app/blog/why-do-i-weigh-more-than-i-look/	why am i heavier than i look	0	0	0	0	14	-14	0.0	0.0		6.357142857142857
https://gainframe.app/blog/why-do-i-weigh-more-than-i-look/	why do i weigh more than i look	0	1	-1	0	43	-43	0.0	0.023255813953488372		6.511627906976744
https://gainframe.app/blog/why-do-i-weigh-more-than-i-look/	why do i weigh so much more than i look	0	1	-1	0	9	-9	0.0	0.1111111111111111		5.888888888888889
https://gainframe.app/blog/withings-body-scan-review/	withings body scan	0	0	0	6	24	-18	0.0	0.0	9.333333333333334	13.75
https://gainframe.app/blog/withings-body-scan-review/	withings body scan review	0	0	0	20	7	13	0.0	0.0	22.95	19.428571428571427
https://gainframe.app/comics/	fitness comic	0	1	-1	13	10	3	0.0	0.1	4.769230769230769	5.2
https://gainframe.app/comics/	gainframe	0	0	0	20	21	-1	0.0	0.0	1.0	1.0
https://gainframe.app/comics/	gym comic	0	0	0	17	10	7	0.0	0.0	7.235294117647059	7.3
https://gainframe.app/comics/	gym comics	0	0	0	18	7	11	0.0	0.0	6.777777777777778	9.142857142857142
https://gainframe.app/tools/	(gainframe app what is it) (site:x.com or site:gainframe.app)	0	0	0	0	12	-12	0.0	0.0		2.75
https://gainframe.app/tools/	(gainframe.app) (site:x.com or site:gainframe.app)	0	0	0	0	10	-10	0.0	0.0		2.0
https://gainframe.app/tools/	ai body fat calculator	1	0	1	8	2	6	0.125	0.0	4.5	4.0
https://gainframe.app/tools/	gain frame	1	1	0	36	28	8	0.027777777777777776	0.03571428571428571	2.2777777777777777	2.7857142857142856
https://gainframe.app/tools/	gain frame app	0	0	0	6	9	-3	0.0	0.0	1.0	1.0
https://gainframe.app/tools/	gainframe	2	28	-26	133	219	-86	0.015037593984962405	0.1278538812785388	1.5112781954887218	2.5251141552511416
https://gainframe.app/tools/	gainframe app	0	0	0	8	23	-15	0.0	0.0	3.0	3.4347826086956523
https://gainframe.app/tools/body-fat-from-photo/	ai body fat	1	3	-2	32	23	9	0.03125	0.13043478260869565	5.03125	4.6521739130434785
https://gainframe.app/tools/body-fat-from-photo/	ai body fat analyzer	1	2	-1	21	14	7	0.047619047619047616	0.14285714285714285	5.428571428571429	5.928571428571429
https://gainframe.app/tools/body-fat-from-photo/	ai body fat calculator	21	22	-1	179	170	9	0.11731843575418995	0.12941176470588237	5.23463687150838	5.411764705882353
https://gainframe.app/tools/body-fat-from-photo/	ai body fat calculator photo	3	2	1	16	12	4	0.1875	0.16666666666666666	4.6875	4.916666666666666
https://gainframe.app/tools/body-fat-from-photo/	ai body fat estimate	2	2	0	8	10	-2	0.25	0.2	4.375	5.7
https://gainframe.app/tools/body-fat-from-photo/	ai body fat estimator	16	17	-1	102	99	3	0.1568627450980392	0.1717171717171717	5.068627450980392	4.575757575757576
https://gainframe.app/tools/body-fat-from-photo/	ai body fat percentage	3	3	0	15	21	-6	0.2	0.14285714285714285	4.8	5.380952380952381
https://gainframe.app/tools/body-fat-from-photo/	ai body fat percentage calculator	6	1	5	16	7	9	0.375	0.14285714285714285	4.3125	5.142857142857143
https://gainframe.app/tools/body-fat-from-photo/	ai body fat scanner	1	3	-2	23	24	-1	0.043478260869565216	0.125	4.043478260869565	4.875
https://gainframe.app/tools/body-fat-from-photo/	ai body fat scanner free	6	9	-3	23	31	-8	0.2608695652173913	0.2903225806451613	1.3478260869565217	2.4193548387096775
https://gainframe.app/tools/body-fat-from-photo/	ai body fat visualizer	0	0	0	2	8	-6	0.0	0.0	2.0	4.5
https://gainframe.app/tools/body-fat-from-photo/	ai bodyfat	3	0	3	18	5	13	0.16666666666666666	0.0	5.5	4.8
https://gainframe.app/tools/body-fat-from-photo/	ai bodyfat estimate	7	3	4	43	33	10	0.16279069767441862	0.09090909090909091	5.953488372093023	5.818181818181818
https://gainframe.app/tools/body-fat-from-photo/	best ai body fat estimator	0	1	-1	5	12	-7	0.0	0.08333333333333333	3.2	4.416666666666666
https://gainframe.app/tools/body-fat-from-photo/	body fat ai	10	9	1	100	57	43	0.1	0.15789473684210525	5.84	5.280701754385965
https://gainframe.app/tools/body-fat-from-photo/	body fat ai calculator	1	0	1	7	11	-4	0.14285714285714285	0.0	5.428571428571429	5.181818181818182
https://gainframe.app/tools/body-fat-from-photo/	body fat ai estimator	3	4	-1	35	32	3	0.08571428571428572	0.125	5.714285714285714	5.1875
https://gainframe.app/tools/body-fat-from-photo/	body fat analyzer ai	3	1	2	8	5	3	0.375	0.2	10.75	6.0
https://gainframe.app/tools/body-fat-from-photo/	body fat by picture	0	0	0	52	39	13	0.0	0.0	8.326923076923077	9.051282051282051
https://gainframe.app/tools/body-fat-from-photo/	body fat calculator ai	5	4	1	40	25	15	0.125	0.16	6.375	5.96
https://gainframe.app/tools/body-fat-from-photo/	body fat calculator by image	1	0	1	16	2	14	0.0625	0.0	6.3125	6.5
https://gainframe.app/tools/body-fat-from-photo/	body fat calculator image	0	1	-1	7	10	-3	0.0	0.1	8.285714285714285	5.8
https://gainframe.app/tools/body-fat-from-photo/	body fat calculator photo	7	0	7	33	16	17	0.21212121212121213	0.0	5.636363636363637	6.6875
https://gainframe.app/tools/body-fat-from-photo/	body fat calculator with photo	0	0	0	9	3	6	0.0	0.0	6.555555555555555	7.0
https://gainframe.app/tools/body-fat-from-photo/	body fat estimate ai	7	5	2	59	52	7	0.11864406779661017	0.09615384615384616	6.220338983050848	6.038461538461538
https://gainframe.app/tools/body-fat-from-photo/	body fat estimate pictures	1	0	1	10	16	-6	0.1	0.0	13.6	11.3125
https://gainframe.app/tools/body-fat-from-photo/	body fat estimation ai	0	0	0	2	9	-7	0.0	0.0	5.0	4.666666666666666
https://gainframe.app/tools/body-fat-from-photo/	body fat estimator ai	6	10	-4	140	134	6	0.04285714285714286	0.07462686567164178	5.45	4.925373134328359
https://gainframe.app/tools/body-fat-from-photo/	body fat estimator ai photo	0	0	0	13	4	9	0.0	0.0	3.6153846153846154	3.5
https://gainframe.app/tools/body-fat-from-photo/	body fat estimator from photo	0	2	-2	7	14	-7	0.0	0.14285714285714285	6.714285714285714	7.285714285714286
https://gainframe.app/tools/body-fat-from-photo/	body fat estimator photo	0	4	-4	7	12	-5	0.0	0.3333333333333333	5.857142857142857	7.166666666666667
https://gainframe.app/tools/body-fat-from-photo/	body fat from image	1	1	0	11	18	-7	0.09090909090909091	0.05555555555555555	6.636363636363637	6.111111111111111
https://gainframe.app/tools/body-fat-from-photo/	body fat from photo	1	4	-3	9	13	-4	0.1111111111111111	0.3076923076923077	6.555555555555555	5.538461538461538
https://gainframe.app/tools/body-fat-from-photo/	body fat from picture	0	0	0	8	5	3	0.0	0.0	7.0	7.2
https://gainframe.app/tools/body-fat-from-photo/	body fat image calculator	0	1	-1	5	9	-4	0.0	0.1111111111111111	5.8	4.111111111111111
https://gainframe.app/tools/body-fat-from-photo/	body fat percentage ai	7	7	0	46	47	-1	0.15217391304347827	0.14893617021276595	5.0	5.319148936170213
https://gainframe.app/tools/body-fat-from-photo/	body fat percentage ai photo	1	1	0	14	12	2	0.07142857142857142	0.08333333333333333	4.142857142857142	4.5
https://gainframe.app/tools/body-fat-from-photo/	body fat percentage by photo	0	0	0	9	4	5	0.0	0.0	7.444444444444445	8.75
https://gainframe.app/tools/body-fat-from-photo/	body fat percentage by picture	0	0	0	10	15	-5	0.0	0.0	10.3	10.133333333333333
https://gainframe.app/tools/body-fat-from-photo/	body fat percentage calculator ai	0	2	-2	9	12	-3	0.0	0.16666666666666666	5.111111111111111	5.583333333333333
https://gainframe.app/tools/body-fat-from-photo/	body fat percentage estimate pictures	0	0	0	4	12	-8	0.0	0.0	9.0	9.25
https://gainframe.app/tools/body-fat-from-photo/	body fat percentage from photo	1	1	0	8	11	-3	0.125	0.09090909090909091	9.25	9.090909090909092
https://gainframe.app/tools/body-fat-from-photo/	body fat percentage photo	0	1	-1	4	18	-14	0.0	0.05555555555555555	15.25	10.277777777777779
https://gainframe.app/tools/body-fat-from-photo/	body fat percentage visualizer	0	0	0	0	10	-10	0.0	0.0		8.2
https://gainframe.app/tools/body-fat-from-photo/	body fat photo calculator	3	0	3	18	5	13	0.16666666666666666	0.0	6.888888888888889	6.4
https://gainframe.app/tools/body-fat-from-photo/	bodyfat ai	5	3	2	28	27	1	0.17857142857142858	0.1111111111111111	6.714285714285714	4.925925925925926
https://gainframe.app/tools/body-fat-from-photo/	bodyfat ai estimator	2	1	1	13	4	9	0.15384615384615385	0.25	5.230769230769231	4.25
https://gainframe.app/tools/body-fat-from-photo/	bodyfat estimator ai	3	0	3	13	3	10	0.23076923076923078	0.0	5.538461538461538	4.333333333333334
https://gainframe.app/tools/body-fat-from-photo/	estimate body fat from photo	0	0	0	2	16	-14	0.0	0.0	6.0	6.6875
https://gainframe.app/tools/body-fat-from-photo/	estimate body fat percentage from photo	0	1	-1	12	13	-1	0.0	0.07692307692307693	6.083333333333333	6.461538461538462
https://gainframe.app/tools/body-fat-from-photo/	gain frame	0	0	0	13	1	12	0.0	0.0	7.0	1.0
https://gainframe.app/tools/body-fat-from-photo/	gain frame app	0	1	-1	5	8	-3	0.0	0.125	1.0	1.0
https://gainframe.app/tools/body-fat-visualizer/	body fat percentage visualiser	0	0	0	5	9	-4	0.0	0.0	8.8	9.666666666666666
https://gainframe.app/tools/body-fat-visualizer/	body fat percentage visualizer	4	3	1	69	43	26	0.057971014492753624	0.06976744186046512	4.9855072463768115	6.627906976744186
https://gainframe.app/tools/body-fat-visualizer/	body fat percentages visualized	0	0	0	11	0	11	0.0	0.0	9.818181818181818	
https://gainframe.app/tools/body-fat-visualizer/	body fat visualiser	5	2	3	50	21	29	0.1	0.09523809523809523	5.12	7.0476190476190474
https://gainframe.app/tools/body-fat-visualizer/	body fat visualizer	46	12	34	166	87	79	0.27710843373493976	0.13793103448275862	3.433734939759036	6.195402298850575
https://gainframe.app/tools/body-fat-visualizer/	body fat visualizer female	3	2	1	8	3	5	0.375	0.6666666666666666	3.875	2.666666666666667
https://gainframe.app/tools/body-fat-visualizer/	body fat visualizer men	0	0	0	8	4	4	0.0	0.0	7.0	8.5
https://gainframe.app/tools/body-fat-visualizer/	body visualizer male	0	0	0	0	16	-16	0.0	0.0		9.25
https://gainframe.app/tools/body-fat-visualizer/	body visualizer with body fat percentage	8	0	8	12	1	11	0.6666666666666666	0.0	2.25	9.0
https://gainframe.app/tools/body-fat-visualizer/	bodyfat visualizer	1	0	1	11	2	9	0.09090909090909091	0.0	5.2727272727272725	3.0
https://gainframe.app/tools/body-fat-visualizer/	fat visualizer	6	1	5	12	17	-5	0.5	0.058823529411764705	2.166666666666667	5.0
https://gainframe.app/tools/body-fat-visualizer/	male body fat visualizer	0	1	-1	8	6	2	0.0	0.16666666666666666	4.625	3.5
https://gainframe.app/tools/physique-rater/	ai physique rater	2	0	2	8	0	8	0.25	0.0	4.875	
https://gainframe.app/tools/physique-rater/	physique rater ai	2	0	2	8	0	8	0.25	0.0	2.875	
