landingPagePlusQueryString	pageTitle	recent_sessions	prior_sessions	sessions_delta	recent_newUsers	prior_newUsers	newUsers_delta	recent_engagedSessions	prior_engagedSessions
/blog/out-of-the-box-marketing-experiments/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	2	1	1	0	0	0	2	1
/blog/out-of-the-box-marketing-experiments/	Free AI Body Fat Estimator from a Photo | GainFrame	1	0	1	0	0	0	1	0
/blog/out-of-the-box-marketing-experiments/	How I Grew My App's Organic Traffic 15x in 90 Days | GainFrame	1	0	1	0	0	0	1	0
/blog/ozempic-bodybuilding-cut-without-losing-muscle/	Ozempic and Bodybuilding: How to Cut Without Losing Muscle (and How to Tell If You Are) | GainFrame	1	0	1	1	0	1	1	0
/blog/progress-photo-poses/	Progress Photo Poses: The 5 That Actually Show Change | GainFrame	2	1	1	2	1	1	0	1
/blog/rate-my-physique/	5 AI Physique Rating Apps Tested (2026): Toy Scorers vs Real Assessment | GainFrame	1	0	1	0	0	0	1	0
/blog/rate-my-physique/	AI Physique Rater — Rate My Physique From a Photo, Free | GainFrame	1	0	1	0	0	0	1	0
/blog/rate-my-physique/	Free AI Body Fat Estimator from a Photo | GainFrame	1	0	1	0	0	0	1	0
/blog/rate-my-physique/	Rate My Physique — Free AI Body Rater From One Photo | GainFrame	1	0	1	0	0	0	1	0
/blog/rate-my-physique/	Waist-to-Height Ratio: The Chart and Why It Beats BMI | GainFrame	1	0	1	0	0	0	1	0
/blog/rate-my-physique/	Why You Look Better in the Gym Mirror (It's Not in Your Head) | GainFrame	1	0	1	0	0	0	1	0
/blog/ray-fitness-app-review/	Ray Fitness App Review (2026): The Voice AI Trainer, Tested | GainFrame	6	5	1	5	5	0	5	4
/blog/renpho-scale-review/	Renpho Scale Review (2026): What $30 Actually Buys | GainFrame	2	1	1	2	1	1	0	0
/blog/should-i-bulk-or-cut-quiz/	Body Fat Percentage Chart: What 10–40% Actually Looks Like (Men & Women) | GainFrame	1	0	1	0	0	0	1	0
/blog/shoulder-to-waist-ratio/	Aesthetic Physique: The Body Fat % and Proportions That Create the Look | GainFrame	1	0	1	0	0	0	0	0
/blog/shoulder-to-waist-ratio/	Average Bicep Size: By Height, Age & What Counts as Big | GainFrame	1	0	1	0	0	0	0	0
/blog/shoulder-to-waist-ratio/	Best Ways to Measure Body Fat in 2026 (Accuracy Comparison) | GainFrame	1	0	1	0	0	0	0	0
/blog/shoulder-to-waist-ratio/	Free AI Body Fat Estimator from a Photo | GainFrame	1	0	1	0	0	0	0	0
/blog/shoulder-to-waist-ratio/	How to Measure Muscle Gain Without a Scale | GainFrame	1	0	1	0	0	0	0	0
/blog/shoulder-to-waist-ratio/	What Is FFMI? The Body Composition Metric That Actually Works for Lifters | GainFrame	1	0	1	0	0	0	0	0
/blog/signs-you-are-building-muscle/	Signs You're Building Muscle (Before You Can See It in the Mirror) | GainFrame	4	3	1	4	2	2	0	1
/blog/skinny-fat-to-muscular/	Progress photos that explain what changed | GainFrame	1	0	1	0	0	0	1	0
/blog/spent-5k-on-app-ads/	Paid Ads Didn't Work, So I'm Trying Weirder Stuff: 3 Marketing Experiments | GainFrame	1	0	1	1	0	1	0	0
/blog/spent-5k-on-app-ads/	关于 GainFrame — 由一位有此需求的用户打造的进度照片应用 | GainFrame	1	0	1	0	0	0	1	0
/blog/spent-5k-on-app-ads/	我在应用广告上花了 5,674 美元。以下是我停止投放广告的原因。| GainFrame	1	0	1	0	0	0	1	0
/blog/spren-app-review/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	1	0	1	0	0	0	1	0
/blog/timeline-tracking-guide/	Timeline Tracking Guide: Visualize Your Progress Over Time | GainFrame	1	0	1	1	0	1	0	0
/blog/trial-conversion-21-to-44/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	1	0	1	0	0	0	1	0
/blog/two-months-launching-second-app/	My First App Flopped. Here's How I Launched My Second One in 2 Months. | GainFrame	3	2	1	2	2	0	1	2
/blog/visceral-fat-appearance/	What Does Visceral Fat Look Like? How to Tell If You Have It | GainFrame	2	1	1	2	1	1	1	1
/blog/visceral-fat-level/	Best Visceral Fat Tracking Apps in 2026 (And What They Can Actually Measure) | GainFrame	1	0	1	0	0	0	1	0
/blog/visceral-fat-level/	What Does Visceral Fat Look Like? How to Tell If You Have It | GainFrame	1	0	1	0	0	0	1	0
/blog/what-is-ffmi/	Average Chest Size for Men: By Height, Training Level & What Counts as Big | GainFrame	1	0	1	0	0	0	1	0
/blog/what-is-ffmi/	Chest-to-Waist Ratio: The Other V-Taper Number | GainFrame	1	0	1	0	0	0	1	0
/blog/why-weight-goes-up-when-lifting/	Why Your Weight Goes Up When You Start Lifting (It's Not Fat) | GainFrame	4	3	1	4	3	1	0	1
/comics/	5 Best AI Body Fat Estimator Apps in 2026 (Tested & Ranked) | GainFrame	1	0	1	0	0	0	1	0
/comics/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	2	1	1	0	0	0	1	1
/comics/	Body Fat Percentage at Each Age — Interactive Visualizer (Male &amp; Female) | GainFrame	1	0	1	0	0	0	1	0
/comics/	GainFrame — Stop Guessing Your Body Fat	1	0	1	0	0	0	1	0
/comics/	How I Grew My App's Organic Traffic 15x in 90 Days | GainFrame	1	0	1	0	0	0	0	0
/comics/	I Spent $5,674 on App Ads. Here's Why I Stopped. | GainFrame	1	0	1	0	0	0	0	0
/comics/	I Thought $1,500 MRR Meant I’d Figured It Out. It Just Gave Me Better Problems. | GainFrame	1	0	1	0	0	0	0	0
/comics/1-year-progressive-overload/	1 Year of Progressive Overload — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/1000-days-lifting/	1000 Days of Lifting — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/1month-vs-3months/	1 Month vs 3 Months — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/30g-of-protein/	How Much Is 30g of Protein? — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/5-guys-at-every-gym/	5 Guys You See at Every Gym — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/abs-sound-backwards/	Ab Tips That Sound Backwards — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/alcohol-stealing-gains/	Alcohol Is Stealing Your Gains — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/anabolic-window-lie/	The Anabolic Window Lie — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/are-eggs-actually-bad/	Are Eggs Actually Bad? — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/are-machines-cheating/	Are Machines Cheating? — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/are-seed-oils-killing-gains/	Are Seed Oils Killing Gains? — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/beginner-gym-split/	The Perfect Gym Split For Beginners — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/best-chest-day/	The Best Chest Day Workout — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/best-upper-body-exercises/	Best Exercises for Every Muscle Group (Upper Body Edition) — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/best-v-taper-exercises/	Best Exercises for a V-Taper — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/bicep-curl-mistake/	The Bicep Curl Mistake — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/blame-genetics/	Is It Just Bad Genetics? — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/build-muscle-after-40/	Can You Build Muscle After 40? — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/bulk-cut-maintain/	Bulk, Cut, or Maintain? — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/bulk-vs-cut/	Bulk vs Cut: Which One? — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/cant-feel-glutes/	Can't Feel Your Glutes? — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/cardio-ate-my-gains/	Cardio Ate My Gains — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/cardio-kill-gains/	Will Cardio Kill Your Gains? — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/chest-tier-list/	Ranking Every Chest Exercise — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/chest-wont-grow/	Why Your Chest Won't Grow — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/comics.html	GainFrame - The AI Body Composition App for Gym Goers	1	0	1	1	0	1	0	0
/comics/dating-a-guy-who-lifts/	Dating a Guy Who Lifts — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/day1-self/	Things I'd Tell My Day-1 Self — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/deficit-isnt-starvation/	Deficit Isn't Starvation — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/deload-before-you-break/	Deload Before You Break — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/diet-soda-fat/	Is Diet Soda Making You Fat? — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/dirty-bulk-debt/	Dirty Bulk Debt — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/discipline-not-motivation/	Discipline Beats Motivation — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/do-you-need-10k-steps/	Do You Really Need 10K Steps? — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/do-you-need-to-deadlift/	Do You Need to Deadlift? — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/does-full-range-of-motion-matter/	Does Full Range Actually Matter? — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/does-muscle-weigh-more-than-fat/	Does Muscle Weigh More Than Fat? — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/does-the-sauna-do-anything/	Does the Sauna Do Anything? — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/dont-need-supplements/	The Truth About Supplements — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/efficient-workouts-wasting-time/	5 'Efficient' Workouts Wasting Your Time — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/ego-lifting/	The #1 Mistake Killing Your Gains — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/excuses-youve-all-used/	5 Excuses You've All Used — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/fake-progress-traps/	Fake Progress Traps — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/fat-loss-backwards/	Fat Loss Tips That Sound Backwards — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/favorite-lift-personality/	What Your Lift Says About You — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/getting-lean-truth/	What Nobody Tells You About Getting Lean — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/gym-crush-secrets/	Your Gym Crush's Secrets — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/gym-lied-to-you/	The Gym Lied to You — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/gym-myths-still-believe/	6 Gym Myths You Still Believe — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/gym-person-signs/	Signs You've Become a Gym Person — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/gym-rankings-s-to-f/	Every Gym Ranked S to F — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/gym-selfie-truth/	You're Taking Progress Photos Wrong — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/gym-splits-ranked/	Gym Splits Ranked S to F — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/gym-unwritten-rules/	The Unwritten Rules — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/healthy-foods-cut/	5 'Healthy' Foods Killing Your Cut — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/influencer-lies-you-fell-for/	5 Influencer Lies You Fell For — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/is-pre-workout-worth-it/	Is Pre-Workout Worth It? — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/lifting-in-your-30s/	Lifting in Your 30s Hits Different — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/lifting-wont-make-you-bulky/	Lifting Won't Make You Bulky — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/lose-fat-build-muscle/	Lose Fat and Build Muscle? — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/mental-game/	The Mental Game of Lifting — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/mind-muscle/	Do This If You Can't Feel It — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/mistakes-killing-your-shoulders/	5 Mistakes Killing Your Shoulders — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/moms-built-different/	Moms Are Built Different — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/motivation-too-easy/	Motivation Tricks That Sound Too Easy — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/muscle-tips-sound-fake/	Muscle Tips That Sound Fake — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/muscle-turn-to-fat/	Does Muscle Turn to Fat? — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/muscles-are-a-gift/	Muscles Are a Gift — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/nobody-trains/	5 Muscles Nobody Trains — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/not-drinking-enough-water/	You're Not Drinking Enough Water — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/not-getting-bigger/	Why You're Not Getting Bigger — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/not-your-metabolism/	It's Not Your Metabolism — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/numbers-can-talk/	Your Numbers Can Talk Now — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/optimal-training-truth/	The Truth About Optimal Training — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/out-train-a-bad-diet/	Can You Out-Train a Bad Diet? — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/perfect-push-day/	Build the Perfect Push Day — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/pov-225-bench/	POV: You Just Hit 225 Bench — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/privacy.html	GainFrame - The AI Body Composition App for Gym Goers	1	0	1	1	0	1	0	0
/comics/progressive-overload/	Progressive Overload Explained — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/protein-hacks-sound-fake/	Protein Hacks That Sound Fake — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/protein-isnt-magic/	Protein Isn't Magic — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/protein-truth/	The Truth About Protein — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/rest-days-build-muscle/	Rest Days Build Muscle — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/revenge-bedtime-kills-gains/	Late Nights Kill Gains — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/scale-stalls-lie/	Scale Stalls Lie — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/scale-weight-trap/	The Scale Trap — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/should-you-train-when-sore/	Should You Train When Sore? — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/skinny-fat-trap/	The Skinny-Fat Trap — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/skip-day-spiral/	The Skip Day Spiral — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/sleep-beats-supplements/	Sleep Beats Supplements — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/sleep-hacks-sound-fake/	Sleep Hacks That Sound Fake — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/sleep-killing-gains/	Your Sleep Is Killing Your Gains — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/soreness-isnt-growth/	Soreness Isn't Growth — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/squat-rack-standoff/	The Squat Rack Standoff — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/stages-of-a-summer-cut/	Stages of a Summer Cut — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/stop-working-out/	What Happens When You Stop Lifting — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/stuck-in-plateau/	Do This If You're Stuck — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/summer-shred-checklist/	Summer Shred Checklist — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/supplements-that-work/	5 Supplements That Actually Work — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/target-belly-fat/	Can You Target Belly Fat? — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/test-boosters-truth/	Do Test Boosters Even Work? — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/thats-not-a-bulk/	That's Not a Bulk — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/the-gang-goes-to-the-gym/	The Gang Goes to the Gym — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/the-office-at-the-gym/	The Office at the Gym — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/top-5-core-exercises/	Top 5 Core Exercises — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/tracking-progress-wrong/	You're Tracking Progress Wrong — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/train-less-grow-more/	Train Less Grow More — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/training-to-failure-trap/	The Failure Trap — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/vacation-wont-ruin-gains/	Vacation Won't Ruin Gains — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/warm-up-or-lose/	Warm Up Or Lose — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/weekends-ruin-cuts/	Weekends Ruin Cuts — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/when-to-add-weight/	When to Actually Add Weight — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/why-arms-wont-grow/	Why Arms Won't Grow — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/comics/your-first-gym-week/	Your First Gym Week — Fitness Comic | GainFrame	1	0	1	1	0	1	0	0
/tools/	6 Best Body Fat Scanner Apps in 2026 (Tested & Ranked) | GainFrame	1	0	1	0	0	0	1	0
/tools/	Body Fat Percentage Calculator — Free Estimate | GainFrame	2	1	1	0	0	0	2	1
/tools/	Body Fat Percentage at Each Age — Interactive Visualizer (Male &amp; Female) | GainFrame	11	10	1	0	0	0	10	10
/tools/	My App Flatlined at $530 MRR in May. I Almost Quit. These Are My Goals for the Next 12 Months. | GainFrame	1	0	1	0	0	0	1	0
/tools/ai-body-transformation/	5 Best AI Body Fat Estimator Apps in 2026 (Tested & Ranked) | GainFrame	1	0	1	0	0	0	1	0
/tools/ai-body-transformation/	Progress Photo Setup Tool — Perfect Your Gym Photos | GainFrame	1	0	1	0	0	0	1	0
/tools/ai-body-transformation/	Progress photos that explain what changed | GainFrame	1	0	1	1	0	1	0	0
/tools/ai-body-transformation/	Rate My Physique — Free AI Body Rater From One Photo | GainFrame	1	0	1	0	0	0	1	0
/tools/ai-body-transformation/	TDEE Calculator — Free Daily Calorie Estimate | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-estimator/	Free AI Body Fat Estimator from a Photo | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-from-photo/	Calculadora gratuita de grasa corporal con IA a partir de una foto | GainFrame	2	1	1	0	0	0	1	1
/tools/body-fat-from-photo/	Công cụ ước tính lượng mỡ cơ thể bằng AI miễn phí từ ảnh | GainFrame	1	0	1	0	0	0	0	0
/tools/body-fat-from-photo/	Fotos del progreso que explican los cambios | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-from-photo/	How Accurate Is AI Body Fat From Photos? A 1,273-Person DEXA Study | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-from-photo/	How to Calculate Body Fat From a Photo Using AI (2026 Guide) | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-from-photo/	Porcentaje de grasa corporal a cada edad: visualizador interactivo (hombres y mujeres) | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-from-photo/	Strumento gratuito di intelligenza artificiale per la stima della massa grassa corporea a partire da una foto | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-from-photo/	Tỷ lệ mỡ cơ thể ở từng độ tuổi — Công cụ trực quan tương tác (Nam & Nữ) | GainFrame	1	0	1	0	0	0	0	0
/tools/body-fat-from-photo/	Как бы я выглядела, если бы похудела? Бесплатная трансформация тела с помощью ИИ | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-from-photo/	사진으로 체지방을 무료로 측정해주는 AI 도구 | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-visualizer/	7 Best Free Body Fat Apps in 2026 (Actually Free) | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-visualizer/	Percentual de Gordura Corporal em Cada Idade — Visualizador Interativo (Masculino e Feminino) | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-visualizer/	Porcentaje de grasa corporal a cada edad: visualizador interactivo (hombres y mujeres) | GainFrame	1	0	1	0	0	0	1	0
/tools/body-fat-visualizer/	Pourcentage de masse grasse à chaque âge — Visualiseur interactif (Hommes et Femmes) | GainFrame	1	0	1	0	0	0	0	0
/tools/physique-rater/	Body Fat Percentage at Each Age — Interactive Visualizer (Male &amp; Female) | GainFrame	1	0	1	0	0	0	0	0
/tools/physique-rater/	Evaluează-mi fizicul — Evaluator corporal gratuit bazat pe inteligență artificială, pornind de la o singură fotografie | GainFrame	1	0	1	0	0	0	1	0
/tools/physique-rater/	Free AI Body Fat Estimator from a Photo | GainFrame	1	0	1	0	0	0	0	0
/tools/physique-rater/	Oceń moją sylwetkę — darmowy algorytm sztucznej inteligencji oceniający sylwetkę na podstawie jednego zdjęcia | GainFrame	1	0	1	0	0	0	1	0
/tools/physique-rater/	Rate My Physique: How to Get an Honest Assessment | GainFrame	1	0	1	0	0	0	1	0
/tools/progress-photo-setup/	Progress Photo Setup Tool — Perfect Your Gym Photos | GainFrame	2	1	1	2	1	1	1	1
/tools/strength-standards-calculator/	Free Body Fat Calculators — AI Photo Scan & Visualizer | GainFrame	1	0	1	1	0	1	0	0
/unsubscribe/?token=4b124ff2-becb-4822-bac9-2ac42ef165d8	Unsubscribe · GainFrame	1	0	1	1	0	1	0	0
/wilmington/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	1	0	1	0	0	0	1	0
/wilmington/	Chest-to-Waist Ratio: The Other V-Taper Number | GainFrame	1	0	1	0	0	0	1	0
/wilmington/	Fitness Comics — Gym, Nutrition & Training Myths Illustrated | GainFrame	1	0	1	0	0	0	1	0
/wilmington/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	1	0	1	0	0	0	1	0
/wilmington/	How to Get a Toned Stomach: What Works for Women | GainFrame	1	0	1	0	0	0	1	0
/wilmington/	Progress photos that explain what changed | GainFrame	1	0	1	0	0	0	1	0
(not set)	Body Fat % for a Visible Jawline (Men): Targets by Face Type | GainFrame	1	1	0	0	0	0	0	0
(not set)	Body Fat Percentage at Each Age — Interactive Visualizer (Male &amp; Female) | GainFrame	1	1	0	0	0	0	0	0
(not set)	Chest-to-Waist Ratio: The Other V-Taper Number | GainFrame	1	1	0	0	0	0	0	0
(not set)	Every Tool and System Behind My $944 MRR iOS App | GainFrame	5	5	0	0	0	0	0	0
(not set)	Hume Health Body Pod Review (2026): Worth $229? | GainFrame	1	1	0	0	0	0	0	0
(not set)	Ideal Body Measurements for Men: The Classic Proportions Chart | GainFrame	2	2	0	0	0	0	0	0
/	10 Best Fitness Apps for Men in 2026 (By Goal) | GainFrame	1	1	0	0	0	0	1	1
/	6 Best Body Fat Scanner Apps in 2026 (Tested & Ranked) | GainFrame	1	1	0	0	0	0	1	1
/	8 Best Body Tracking Apps in 2026 (Every Type Compared) | GainFrame	1	1	0	0	0	0	1	1
/	Best AI Body Transformation Apps (2026): 6 Trackers Tested & Ranked | GainFrame	1	1	0	0	0	0	1	1
/	Body Fat Percentage Calculator — Free Estimate | GainFrame	1	1	0	0	0	0	1	1
/	Calculadora gratuita de grasa corporal con IA a partir de una foto | GainFrame	1	1	0	0	0	0	1	1
/	FFMI Calculator — Fat-Free Mass Index &amp; Natural Limit | GainFrame	1	1	0	0	0	0	0	1
/	How I Grew My App's Organic Traffic 15x in 90 Days | GainFrame	1	1	0	0	0	0	1	1
/	I Built a Site in 50 Minutes. 19,000 People Showed Up the Same Day. | GainFrame	1	1	0	0	0	0	1	1
/	I Hit $1,000 MRR and Forgot to Celebrate. Starting a Second App at Zero Fixed That. | GainFrame	1	1	0	0	0	0	1	1
/	I Paid $49 to Outsource My Promo Video. I Should Have Done It Months Ago. | GainFrame	1	1	0	0	0	0	1	1
/	My First App Flopped. Here's How I Launched My Second One in 2 Months. | GainFrame	1	1	0	0	0	0	1	1
/	Paid Ads Didn't Work, So I'm Trying Weirder Stuff: 3 Marketing Experiments | GainFrame	1	1	0	0	0	0	1	1
/	Stop Building Features. Start Reading Your Data. | GainFrame	1	1	0	0	0	0	1	1
/	Transformación corporal con IA: mírate después de 1 año de entrenamiento | GainFrame	1	1	0	0	0	0	1	1
/	Waist-to-Hip Ratio: The Chart, the Thresholds & How to Improve It | GainFrame	1	1	0	0	0	0	1	1
/	Why I Added In-App Chat to GainFrame | GainFrame	1	1	0	0	0	0	1	1
/about/	Fitness Comics — Gym, Nutrition & Training Myths Illustrated | GainFrame	1	1	0	0	0	0	0	1
/blog/	5 Best Ways to Make App Store Screenshots (From a Solo Dev) | GainFrame	1	1	0	0	0	0	1	1
/blog/	Fitness Comics — Gym, Nutrition & Training Myths Illustrated | GainFrame	3	3	0	0	0	0	2	3
/blog/1000-mrr-five-months/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	1	1	0	0	0	0	1	1
/blog/?tag=founder-story	I Hit $1,000 MRR and Forgot to Celebrate. Starting a Second App at Zero Fixed That. | GainFrame	1	1	0	0	0	0	1	1
/blog/ai-body-fat-apps-android/	AI Body Fat Apps for Android: What Works in 2026 | GainFrame	9	9	0	7	9	-2	2	5
/blog/ai-body-fat-photo-accuracy-study/	5 Best AI Body Fat Estimator Apps in 2026 (Tested & Ranked) | GainFrame	1	1	0	0	0	0	1	1
/blog/ai-body-fat-photo-accuracy-study/	Body Fat Percentage at Each Age — Interactive Visualizer (Male &amp; Female) | GainFrame	3	3	0	0	0	0	3	3
/blog/ai-costs-half-my-revenue/	My App Was Spending Half Its Revenue on AI. Four Weeks Later It's 17%. | GainFrame	1	1	0	1	1	0	0	0
/blog/almost-quit-in-may-12-month-goals/	Progress photos that explain what changed | GainFrame	1	1	0	0	0	0	1	1
/blog/am-i-overtraining-quiz/	Am I Overtraining? A 2-Minute Self-Check | GainFrame	1	1	0	1	1	0	0	0
/blog/average-bicep-size/	Average Bicep Size: By Height, Age & What Counts as Big | GainFrame	27	27	0	25	25	0	16	15
