landingPagePlusQueryString	pageTitle	recent_sessions	prior_sessions	sessions_delta	recent_newUsers	prior_newUsers	newUsers_delta	recent_engagedSessions	prior_engagedSessions
/blog/visceral-fat-level/	GainFrame - The AI Body Composition App for Gym Goers	0	1	-1	0	0	0	0	1
/blog/visceral-fat-level/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	0	1	-1	0	0	0	0	1
/blog/visceral-fat-level/	Ozempic and Bodybuilding: How to Cut Without Losing Muscle (and How to Tell If You Are) | GainFrame	0	1	-1	0	0	0	0	1
/body-fat-from-photo-app	404: This page could not be found.	0	1	-1	0	1	-1	0	0
/body-fat-percentage-chart	404: This page could not be found.	0	1	-1	0	1	-1	0	0
/body-recomposition-guide	404: This page could not be found.	0	1	-1	0	1	-1	0	0
/cmd_sco	GainFrame - The AI Body Composition App for Gym Goers	0	1	-1	0	1	-1	0	0
/comics.html	DEXA Scan Alternative: 6 Options Ranked by Cost, Accuracy & Convenience | GainFrame	0	1	-1	0	0	0	0	1
/comics.html	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips	0	1	-1	0	0	0	0	1
/comics.html?comic=gym-lied-to-you	GainFrame Comics — Science-Backed Gym Tips & Fitness Education	0	1	-1	0	0	0	0	1
/comics/	Free AI Body Fat Estimator from a Photo | GainFrame	0	1	-1	0	0	0	0	1
/comics/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	0	1	-1	0	0	0	0	1
/comics/	GainFrame Blog — Mesterséges intelligencia által generált fotók a fejlődésről, testösszetétel és edzési tippek | GainFrame	0	1	-1	0	0	0	0	1
/comics/	GainFrame képregények — Tudományosan alátámasztott edzőtermi tippek és fitneszoktatás | GainFrame	0	1	-1	0	0	0	0	1
/comics/?comic=pov-225-bench	GainFrame Comics — Science-Backed Gym Tips & Fitness Education | GainFrame	0	1	-1	0	0	0	0	0
/comics/?comic=what-3000-calories-looks-like	Best AI Body Scan & Body Composition App in 2026: Full Comparison | GainFrame	0	1	-1	0	0	0	0	1
/comics/?comic=what-3000-calories-looks-like	Best AI Fitness Apps That Track Your Body in 2026 (Not Just Your Workout) | GainFrame	0	1	-1	0	0	0	0	1
/comics/?comic=what-3000-calories-looks-like	Best Apps to Track Weight Loss on Ozempic in 2026 (Beyond Just the Scale) | GainFrame	0	1	-1	0	0	0	0	1
/comics/?comic=what-3000-calories-looks-like	Best Before-and-After Transformation Apps for Women (2026) | GainFrame	0	1	-1	0	0	0	0	1
/comics/?comic=what-3000-calories-looks-like	Best Free Progress Photo Apps (2026): What Actually Works Without Paying | GainFrame	0	1	-1	0	0	0	0	1
/comics/?comic=what-3000-calories-looks-like	Best Visceral Fat Tracking Apps in 2026 (And What They Can Actually Measure) | GainFrame	0	1	-1	0	0	0	0	1
/comics/?comic=what-3000-calories-looks-like	Body Fat % for a Visible Jawline (Men): Targets by Face Type | GainFrame	0	1	-1	0	0	0	0	1
/comics/?comic=what-3000-calories-looks-like	Body Fat % vs BMI: Which Number Actually Matters for Lifters? | GainFrame	0	1	-1	0	0	0	0	1
/comics/?comic=what-3000-calories-looks-like	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	0	1	-1	0	0	0	0	1
/comics/?comic=what-3000-calories-looks-like	GainFrame Comics — Science-Backed Gym Tips & Fitness Education | GainFrame	0	1	-1	0	0	0	0	1
/comics/?comic=what-3000-calories-looks-like	How Long Does Body Recomposition Take? A Realistic Timeline | GainFrame	0	1	-1	0	0	0	0	1
/comics/?comic=what-3000-calories-looks-like	How to Take Progress Photos By Yourself: 5-Minute Setup (No Tripod Required) | GainFrame	0	1	-1	0	0	0	0	1
/comics/?comic=what-3000-calories-looks-like	How to Track Muscle Gain Progress: 5 Methods Ranked (Photos, Measurements, DEXA & AI) | GainFrame	0	1	-1	0	0	0	0	1
/comics/?comic=what-3000-calories-looks-like	Lean Mass vs Muscle Mass: What's the Difference (and Why It Matters for Lifters) | GainFrame	0	1	-1	0	0	0	0	1
/comics/?comic=what-3000-calories-looks-like	Metamorph vs GainFrame: Which Progress Photo App Wins for Serious Lifters in 2026? | GainFrame	0	1	-1	0	0	0	0	1
/comics/?comic=what-3000-calories-looks-like	Natty Limit: How Big Can You Get Naturally? (With Real Numbers) | GainFrame	0	1	-1	0	0	0	0	1
/comics/?comic=what-3000-calories-looks-like	Ozempic Before-and-After Photos for Men: How to Take Them So Yours Actually Show Progress | GainFrame	0	1	-1	0	0	0	0	1
/comics/?comic=what-3000-calories-looks-like	Spren App Review 2026: Accuracy, Cost & Who It's Actually For | GainFrame	0	1	-1	0	0	0	0	1
/comics/?comic=what-3000-calories-looks-like	trackBod Review 2026: Is It Worth It? (Honest Comparison with GainFrame) | GainFrame	0	1	-1	0	0	0	0	1
/comics/privacy.html	404: This page could not be found.	0	1	-1	0	1	-1	0	0
/comics/tools/	404: This page could not be found.	0	1	-1	0	1	-1	0	0
/future-physique-ai-prediction	404: This page could not be found.	0	1	-1	0	1	-1	0	0
/hevy-app-gainframe-integration	404: This page could not be found.	0	1	-1	0	1	-1	0	0
/how-often-progress-photos	404: This page could not be found.	0	1	-1	0	1	-1	0	0
/how-to-take-progress-photos-fast	404: This page could not be found.	0	1	-1	0	1	-1	0	0
/how-to-take-progress-photos-weight-loss	404: This page could not be found.	0	1	-1	0	1	-1	0	0
/ozempic-bodybuilding-cut-without-losing-muscle	404: This page could not be found.	0	1	-1	0	1	-1	0	0
/smart-integrations-hevy	404: This page could not be found.	0	1	-1	0	1	-1	0	0
/timeline-tracking-guide	404: This page could not be found.	0	1	-1	0	1	-1	0	0
/timeline-tracking-guide.html	404: This page could not be found.	0	1	-1	0	1	-1	0	0
/tools/	(not set)	0	1	-1	0	0	0	0	1
/tools/	1RM Calculator — One Rep Max & Strength Standards | GainFrame	0	1	-1	0	0	0	0	1
/tools/	Best Apps to Track Weight Loss on Ozempic in 2026 (Beyond Just the Scale) | GainFrame	0	1	-1	0	0	0	0	1
/tools/	Calorie Deficit Calculator — Weight Loss Timeline | GainFrame	0	1	-1	0	0	0	0	1
/tools/	GainFrame - O aplicativo de IA para composição corporal ideal para frequentadores de academia.	0	1	-1	0	0	0	0	1
/tools/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	1	2	-1	0	0	0	1	2
/tools/	GainFrame — The AI Body Composition App for Gym Goers	0	1	-1	0	0	0	0	1
/tools/	Macro Calculator — Free Protein, Carb & Fat Targets | GainFrame	0	1	-1	0	0	0	0	1
/tools/	Ozempic Before-and-After Photos for Men: How to Take Them So Yours Actually Show Progress | GainFrame	0	1	-1	0	0	0	0	1
/tools/	TDEE Calculator — Free Daily Calorie Estimate | GainFrame	1	2	-1	0	0	0	1	2
/tools/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEeZYrKKrKchUdWLd2K-cBY1l26erZkVjJtspYs9WAzO0CIKBxXgEbbF40LW6A_aem_RQ4LFvT9WOIWI2SS_7fsJg	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	1	-1	0	1	-1	0	0
/tools/body-fat-from-photo/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	0	1	-1	0	0	0	0	1
/tools/body-fat-from-photo/?open_in_browser=1	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	1	-1	0	0	0	0	1
/tools/body-fat-visualizer/	Body Fat Percentage Calculator — Free Estimate | GainFrame	0	1	-1	0	0	0	0	1
/tools/body-fat-visualizer/	Free AI Body Fat Estimator from a Photo | GainFrame	0	1	-1	0	0	0	0	1
/tools/body-fat-visualizer/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	1	-1	0	0	0	0	1
/tools/calorie-deficit-calculator/	Calorie Deficit Calculator — Weight Loss Timeline | GainFrame	0	1	-1	0	0	0	0	0
/tools/macro-calculator/	Macro Calculator — Free Protein, Carb & Fat Targets | GainFrame	0	1	-1	0	1	-1	0	1
/tools/physique-analyzer	404: This page could not be found.	0	1	-1	0	1	-1	0	1
/tools/physique-analyzer	5 Best AI Body Fat Apps in 2026 (Tested & Ranked) | GainFrame	0	1	-1	0	0	0	0	1
/tools/physique-analyzer	GainFrame - The AI Body Composition App for Gym Goers	0	1	-1	0	0	0	0	1
/tools/progress-photo-setup/	Progress Photo Setup Tool — Perfect Your Gym Photos | GainFrame	0	1	-1	0	1	-1	0	0
/tools/strength-standards-calculator/	1RM Calculator — One Rep Max & Strength Standards | GainFrame	0	1	-1	0	0	0	0	1
/track-body-recomposition-photos	404: This page could not be found.	0	1	-1	0	1	-1	0	0
/why-body-fat-score-wrong	404: This page could not be found.	0	1	-1	0	1	-1	0	0
(not set)	7 Best Body Transformation Apps in 2026 (Ranked & Compared) | GainFrame	1	3	-2	0	0	0	0	0
(not set)	Best Body AI Apps 2026: 5 AI Body Fat Trackers Tested & Ranked | GainFrame	0	2	-2	0	0	0	0	0
(not set)	Best Progress Photo Apps for 2026: 5 Options Reviewed | GainFrame	0	2	-2	0	0	0	0	0
(not set)	GainFrame - O aplicativo de IA para composição corporal ideal para frequentadores de academia.	0	2	-2	0	0	0	0	0
(not set)	GainFrame Comics — Science-Backed Gym Tips & Fitness Education | GainFrame	0	2	-2	0	0	0	0	0
(not set)	GainFrame Features — AI Progress Photos, Body Composition Tracking & More	0	2	-2	0	0	0	0	0
(not set)	My First App Flopped. Here's How I Launched My Second One in 2 Months. | GainFrame Blog	0	2	-2	0	0	0	0	0
/	5 AI Physique Rating Apps Tested (2026): Toy Scorers vs Real Assessment | GainFrame	0	2	-2	0	0	0	0	2
/	Best Body AI Apps 2026: 5 AI Body Fat Trackers Tested & Ranked | GainFrame	0	2	-2	0	0	0	0	2
/	Body Fat % for a Visible Jawline (Men): Targets by Face Type | GainFrame	0	2	-2	0	0	0	0	2
/	Bulk, Cut, or Recomp: Which Should You Actually Choose? | GainFrame	0	2	-2	0	0	0	0	2
/	ChatGPT Sends Us 31% of Our Users — Our Generative Engine Optimization Playbook | GainFrame	0	2	-2	0	0	0	0	1
/	DEXA Scan Alternative: I Compared AI Body Composition to a Clinical Scan | GainFrame	0	2	-2	0	0	0	0	2
/	Do AI Fitness Trainers Actually Work? An Honest Answer After Building One | GainFrame	0	2	-2	0	0	0	0	2
/	GainFrame - Spor Salonuna Gidenler İçin Yapay Zeka Destekli Vücut Kompozisyonu Uygulaması	0	2	-2	0	1	-1	0	0
/	GainFrame - 헬스장 이용자를 위한 AI 기반 체성분 분석 앱	0	2	-2	0	0	0	0	2
/	GainFrame: la aplicación de composición corporal con IA para quienes van al gimnasio.	2	4	-2	0	0	0	2	2
/	How to Test for Visceral Fat: Every Method Ranked | GainFrame	0	2	-2	0	0	0	0	2
/	Metamorph vs GainFrame: Best Progress Photo App for Lifters? | GainFrame	0	2	-2	0	0	0	0	2
/	Metamorph vs GainFrame: Which Progress Photo App Wins for Serious Lifters in 2026? | GainFrame	1	3	-2	0	0	0	1	3
/	The Book of Enoch, UFO Files, and the Ancient Warning We May Have Ignored	0	2	-2	0	0	0	0	2
/	Which App Has the Best Before-and-After Transformations for Men? | GainFrame Blog	0	2	-2	0	0	0	0	2
/	trackBod Review 2026: Is It Worth It? (+ vs GainFrame) | GainFrame	0	2	-2	0	0	0	0	2
/?ref=huntscreens.com	GainFrame - The AI Body Composition App for Gym Goers	0	2	-2	0	2	-2	0	0
/about/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips	0	2	-2	0	0	0	0	2
/about/	I Built a Site in 50 Minutes. 19,000 People Showed Up the Same Day. | GainFrame	0	2	-2	0	0	0	0	2
/about/	My First App Flopped. Here's How I Launched My Second One in 2 Months. | GainFrame	0	2	-2	0	0	0	0	2
/about/	Stop Building Features. Start Reading Your Data. | GainFrame	0	2	-2	0	0	0	0	2
/blog/	GainFrame Comics — Science-Backed Gym Tips & Fitness Education	0	2	-2	0	0	0	0	2
/blog/	GainFrame Features — AI Progress Photos, Body Composition Tracking & More	0	2	-2	0	0	0	0	2
/blog/	Metamorph vs GainFrame: Best Progress Photo App for Lifters? | GainFrame	0	2	-2	0	0	0	0	2
/blog/?ref=stillup.to	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	0	2	-2	0	2	-2	0	0
/blog/ai-fitness-coach-vs-chatgpt/	GainFrame - The AI Body Composition App for Gym Goers	0	2	-2	0	0	0	0	2
/blog/best-ai-body-composition-app/	Best AI Body Composition App 2026: Full Comparison | GainFrame	0	2	-2	0	1	-1	0	1
/blog/best-ai-body-fat-apps/index.html	Best Body AI Apps 2026: 5 AI Body Fat Trackers Tested & Ranked | GainFrame	0	2	-2	0	2	-2	0	2
/blog/best-body-transformation-apps/index.html	7 Best Body Transformation Apps in 2026 (Ranked & Compared) | GainFrame	0	2	-2	0	2	-2	0	1
/blog/best-gym-progress-photo-app/	Best Gym Progress Photo App (2026): For Lifters Who Want Real Data | GainFrame	0	2	-2	0	2	-2	0	1
/blog/best-progress-photo-app-iphone/	Best Progress Photo Apps for iPhone (2026): Tested & Ranked | GainFrame	0	2	-2	0	2	-2	0	0
/blog/bulk-cut-or-recomp/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips	0	2	-2	0	0	0	0	2
/blog/dexa-scan-vs-ai-body-composition/	I Compared My AI Body Scan to a $150 DEXA Scan — Here's How Close It Got | GainFrame	1	3	-2	1	3	-2	1	1
/blog/hevy-app-gainframe-integration/	GainFrame + Hevy: The Ultimate Physique Tracking Stack | GainFrame	1	3	-2	1	3	-2	1	1
/blog/how-to-take-progress-photos-weight-loss/	How to Take Progress Photos for Weight Loss (and Why They Beat the Scale) | GainFrame	2	4	-2	2	4	-2	0	0
/blog/in-app-chat/	Why I Added In-App Chat to GainFrame | GainFrame	0	2	-2	0	2	-2	0	0
/blog/ozempic-before-and-after-photos-men/	Ozempic Before-and-After Photos for Men: How to Take Them So Yours Actually Show Progress | GainFrame	1	3	-2	1	3	-2	1	1
/blog/resistance-training-guidelines/	"New ACSM Resistance Training Guidelines Say ""Just Start"" — Here's What That Means for You | GainFrame Blog"	0	2	-2	0	2	-2	0	0
/blog/spren-app-review/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	0	2	-2	0	0	0	0	2
/blog/track-body-recomposition-photos/	How to Track Body Recomposition with Photos | GainFrame	0	2	-2	0	2	-2	0	0
/blog/two-months-launching-second-app/	My First App Flopped. Here's How I Launched My Second One in 2 Months. | GainFrame	3	5	-2	3	2	1	2	1
/blog/understanding-ai-physique-score/	Understanding Your AI Physique Score: What 1–100 Really Means | GainFrame Blog	0	2	-2	0	2	-2	0	0
/blog/visceral-fat-app/	Best Visceral Fat Tracking Apps in 2026 (What They Can Actually Measure) | GainFrame	0	2	-2	0	1	-1	0	2
/comics.html	GainFrame - The AI Body Composition App for Gym Goers	0	2	-2	0	0	0	0	2
/comics/	GainFrame - The AI Body Composition App for Gym Goers	1	3	-2	0	0	0	1	3
/index.html	GainFrame - The AI Body Composition App for Gym Goers	0	2	-2	0	2	-2	0	1
/index.html	GainFrame — The AI Body Composition App for Gym Goers	0	2	-2	0	1	-1	0	0
/tools/	GainFrame — Privacy Policy	0	2	-2	0	0	0	0	2
/tools/body-fat-estimator/	Body Fat Percentage Calculator — Free Estimate | GainFrame	0	2	-2	0	1	-1	0	2
/tools/body-fat-from-photo/?open_in_browser=1	Free AI Body Fat Estimator from a Photo | GainFrame	0	2	-2	0	1	-1	0	2
(not set)	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	1	4	-3	0	0	0	0	1
(not set)	Best Body Composition Apps for Tracking Progress (2026): Spren, GainFrame, ZOZOFIT & More | GainFrame	1	4	-3	0	0	0	0	0
(not set)	Free AI Body Fat Estimator from a Photo | GainFrame	0	3	-3	0	0	0	0	0
/	404: This page could not be found.	0	3	-3	0	0	0	0	3
/	Body Fat Percentage Calculator — Free Estimate | GainFrame	0	3	-3	0	0	0	0	3
/	GainFrame - تطبيق الذكاء الاصطناعي لتحليل تكوين الجسم لرواد الصالات الرياضية	1	4	-3	0	1	-1	1	4
/	GainFrame Features — AI Progress Photos, Body Composition Tracking & More	0	3	-3	0	0	0	0	3
/	How to Track Body Composition on Ozempic (Beyond Just Weight on the Scale) | GainFrame	0	3	-3	0	0	0	0	3
/	My First App Flopped. Here's How I Launched My Second One in 2 Months. | GainFrame	0	3	-3	0	0	0	0	3
/	My First App Flopped. Here's How I Launched My Second One in 2 Months. | GainFrame Blog	0	3	-3	0	0	0	0	3
/	Natty Limit: How Big Can You Get Naturally? (With Real Numbers) | GainFrame	0	3	-3	0	0	0	0	3
/	What Is FFMI? The Body Composition Metric That Actually Works for Lifters | GainFrame	0	3	-3	0	0	0	0	3
/?ref=huntscreens.com	GainFrame — The AI Body Composition App for Gym Goers	0	3	-3	0	3	-3	0	2
/about/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	9	12	-3	3	5	-2	2	7
/about/	GainFrame - The AI Body Composition App for Gym Goers	1	4	-3	0	0	0	1	4
/about/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	0	3	-3	0	0	0	0	3
/alien/	The Book of Enoch, UFO Files, and the Ancient Warning We May Have Ignored	0	3	-3	0	1	-1	0	2
/blog/ai-body-fat-photo-accuracy-study/index.html	Is AI Body Fat Analysis Accurate? A 2025 Study Says Yes | GainFrame	0	3	-3	0	3	-3	0	1
/blog/body-fat-visible-jawline-men/	Body Fat % for a Visible Jawline (Men): Targets by Face Type | GainFrame	4	7	-3	4	6	-2	0	1
/blog/measure-muscle-gain-without-scale/index.html	How to Measure Muscle Gain Without a Scale — AI Photo Analysis | GainFrame Blog	0	3	-3	0	3	-3	0	0
/blog/understanding-ai-physique-score/	Understanding Your AI Physique Score: What 1–100 Really Means | GainFrame	1	4	-3	1	4	-3	0	1
/features.html	GainFrame Features — AI Progress Photos, Body Composition Tracking & More	0	3	-3	0	3	-3	0	1
/privacy.html	GainFrame — Privacy Policy	0	3	-3	0	2	-2	0	0
/tools/	Body Fat Percentage Calculator — Free Estimate | GainFrame	2	5	-3	0	0	0	2	5
/tools/	Body Fat Percentage at Each Age — Interactive Visualizer (Male &amp; Female) | GainFrame	2	5	-3	0	0	0	2	5
/tools/strength-standards-calculator/	Strength Standards Calculator — Am I Strong? | GainFrame	1	4	-3	1	3	-2	0	3
(not set)	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	0	4	-4	0	0	0	0	0
(not set)	GainFrame — The AI Body Composition App for Gym Goers	0	4	-4	0	0	0	0	0
/	7 Best Body Transformation Apps in 2026 (Ranked & Compared) | GainFrame	0	4	-4	0	0	0	0	4
/	Best Apps to Track Weight Loss on Ozempic in 2026 (Beyond Just the Scale) | GainFrame	0	4	-4	0	0	0	0	4
/blog/	Meet Coach: The AI Fitness Coach That Already Knows Your Numbers | GainFrame	0	4	-4	0	0	0	0	4
/blog/best-ai-body-fat-apps/	GainFrame — The AI Body Composition App for Gym Goers	0	4	-4	0	0	0	0	4
/blog/body-transformation-tracker-apps/	Best AI Body Transformation Apps (2026): 6 Trackers Tested & Ranked | GainFrame	9	13	-4	9	13	-4	2	1
/blog/generative-engine-optimization-case-study/	ChatGPT Sends Us 31% of Our Users — Our Generative Engine Optimization Playbook | GainFrame	0	4	-4	0	4	-4	0	3
/blog/metamorph-vs-gainframe/	Metamorph vs GainFrame: Best Progress Photo App for Lifters? | GainFrame	0	4	-4	0	3	-3	0	1
/blog/stop-building-features-start-reading-data/	Stop Building Features. Start Reading Your Data. | GainFrame	0	4	-4	0	4	-4	0	1
/tools/	GainFrame - The AI Body Composition App for Gym Goers	4	8	-4	0	0	0	3	8
/tools/	GainFrame Comics — Science-Backed Gym Tips & Fitness Education | GainFrame	0	4	-4	0	0	0	0	4
/blog/best-progress-photo-apps/	Best Progress Photo Apps for 2026: 5 Options Reviewed | GainFrame	12	17	-5	12	14	-2	5	7
/blog/gainframe-coach/	Meet Coach: The AI Fitness Coach That Already Knows Your Numbers | GainFrame	1	6	-5	1	3	-2	1	0
/	GainFrame — Privacy Policy	0	6	-6	0	0	0	0	6
/blog/best-progress-photo-apps/	Best Progress Photo Apps for 2026: 5 Options Reviewed | GainFrame Blog	0	6	-6	0	5	-5	0	3
/comics.html	GainFrame Comics — Science-Backed Gym Tips & Fitness Education	0	6	-6	0	2	-2	0	4
/	GainFrame Comics — Science-Backed Gym Tips & Fitness Education	0	7	-7	0	0	0	0	7
/blog/ai-body-editor-apps-vs-real-analysis/	Best AI Body Editor Apps in 2026 (And Why You Might Want Something Different) | GainFrame Blog	0	7	-7	0	5	-5	0	3
/tools/body-fat-from-photo/	Free AI Body Fat Estimator from a Photo | GainFrame	21	28	-7	13	22	-9	13	5
/	Free AI Body Fat Estimator from a Photo | GainFrame	18	26	-8	0	0	0	18	26
/blog/	GainFrame - The AI Body Composition App for Gym Goers	0	8	-8	0	0	0	0	8
/blog/ai-body-editor-apps-vs-real-analysis/	AI Body Editor Apps 2026: BodyTune, Retouch & More — Plus the Alternative That Actually Works | GainFrame	0	8	-8	0	7	-7	0	5
/comics/	GainFrame Comics — Science-Backed Gym Tips & Fitness Education | GainFrame	3	11	-8	2	9	-7	1	6
/	Meet Coach: The AI Fitness Coach That Already Knows Your Numbers | GainFrame	0	9	-9	0	0	0	0	9
/privacy/	GainFrame — Privacy Policy	2	11	-9	2	8	-6	2	0
/	GainFrame Comics — Science-Backed Gym Tips & Fitness Education | GainFrame	21	31	-10	0	0	0	21	31
/blog/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	11	22	-11	10	13	-3	3	11
/blog/best-body-transformation-apps/	7 Best Body Transformation Apps in 2026 (Ranked & Compared) | GainFrame	67	78	-11	64	70	-6	39	33
/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips	0	16	-16	0	0	0	0	16
/tools/	Free AI Body Fat Estimator from a Photo | GainFrame	10	26	-16	0	0	0	10	26
/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	11	28	-17	0	0	0	11	28
/blog/ai-body-editor-apps-vs-real-analysis/	Best AI Body Editor Apps 2026 (And the Better Alternative for Real Progress) | GainFrame	0	18	-18	0	17	-17	0	5
/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	13	32	-19	0	0	0	13	32
/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	33	53	-20	0	0	0	33	53
/blog/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips	0	20	-20	0	11	-11	0	10
/blog/best-ai-body-fat-apps/	Best Body AI Apps 2026: 5 AI Body Fat Trackers Tested & Ranked | GainFrame	0	27	-27	0	25	-25	0	15
/blog/best-apps-track-muscle-gain/	Best Apps to Track Muscle Gain (2026): Workout Logs + Visual Progress — Why You Need Both | GainFrame	7	36	-29	7	36	-29	1	12
/tools/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	21	72	-51	16	59	-43	15	53
/	GainFrame — The AI Body Composition App for Gym Goers	0	114	-114	0	90	-90	0	59
/	GainFrame - The AI Body Composition App for Gym Goers	392	734	-342	296	583	-287	186	330
